topic,word,score
2,prose,0.000204091
2,brown,0.000203362
2,titles,0.000203362
2,lgbt,0.000203362
2,front,0.000203362
2,extensively,0.000203362
2,direct,0.000202634
2,beautiful,0.000202634
2,11,0.000202634
2,owner,0.000202634
2,change,0.000202634
2,square,0.000201905
2,scott,0.000201905
2,fm,0.000201176
2,outlets,0.000201176
2,communication,0.000200448
2,private,0.000200448
2,jones,0.000200448
2,reader,0.000199719
2,king,0.00019899
2,figure,0.000198262
2,studied,0.000197533
2,matter,0.000197533
2,important,0.000197533
2,dan,0.000197533
2,acclaimed,0.000196804
2,located,0.000196804
2,tom,0.000196804
2,road,0.000196804
2,result,0.000196804
2,ran,0.000196076
2,watch,0.000196076
2,died,0.000196076
2,films,0.000196076
2,hes,0.000196076
2,bring,0.000196076
2,segment,0.000196076
2,editorinchief,0.000196076
2,anniversary,0.000195347
2,successful,0.000195347
2,shot,0.000195347
2,studio,0.000194619
2,ma,0.000194619
2,martin,0.000194619
2,partner,0.000194619
2,geographic,0.00019389
2,presents,0.00019389
2,paris,0.00019389
2,underground,0.00019389
2,simon,0.00019389
2,wars,0.00019389
2,sister,0.00019389
2,decided,0.000193161
2,multiple,0.000193161
2,travels,0.000192433
2,changed,0.000192433
2,aids,0.000191704
2,professional,0.000190975
2,end,0.000190975
2,40,0.000190975
2,authored,0.000190975
2,george,0.000190247
2,grant,0.000190247
2,volumes,0.000190247
2,models,0.000189518
2,building,0.000189518
2,battle,0.000188789
2,featuring,0.000188789
2,drive,0.000188789
2,ability,0.000188061
2,owned,0.000188061
2,praised,0.000187332
2,classic,0.000187332
2,hard,0.000187332
2,blogger,0.000186604
2,afternoon,0.000186604
2,websites,0.000186604
2,directors,0.000186604
2,celebrities,0.000185875
2,message,0.000185875
2,oregon,0.000185875
2,start,0.000185875
2,3,0.000185875
2,1996,0.000185875
2,traveling,0.000185146
2,theme,0.000185146
2,feminist,0.000184418
2,journals,0.000184418
2,heard,0.000183689
2,spirit,0.000183689
2,bought,0.000183689
2,voices,0.00018296
2,give,0.00018296
2,translator,0.00018296
2,iron,0.000182232
2,canadas,0.000181503
2,town,0.000181503
2,jack,0.000180774
2,profile,0.000180774
2,texas,0.000180774
2,acquired,0.000180046
2,genre,0.000180046
2,questions,0.000180046
2,action,0.000180046
2,interested,0.000180046
2,fictional,0.000180046
2,influenced,0.000180046
2,daniel,0.000179317
2,classes,0.000179317
2,hours,0.000179317
2,claims,0.000179317
2,circle,0.000178589
2,generally,0.00017786
2,powerful,0.00017786
2,executive,0.00017786
2,penguin,0.00017786
2,guild,0.00017786
2,observer,0.00017786
2,prestigious,0.00017786
2,illustrations,0.00017786
2,coming,0.00017786
2,invited,0.000177131
2,ms,0.000177131
2,influence,0.000177131
2,everyday,0.000177131
2,corporate,0.000177131
2,cartoons,0.000177131
2,youth,0.000177131
2,eyes,0.000176403
2,full,0.000176403
2,reference,0.000176403
2,fellowship,0.000176403
2,apple,0.000176403
2,fan,0.000176403
2,close,0.000176403
2,la,0.000175674
2,cities,0.000175674
2,workshops,0.000175674
2,onair,0.000175674
2,runs,0.000175674
2,clothing,0.000175674
2,dreams,0.000174945
2,graduating,0.000174945
2,longtime,0.000174217
2,wildlife,0.000174217
2,organization,0.000174217
2,faith,0.000173488
2,printed,0.000173488
2,personalities,0.000173488
2,earned,0.000172759
2,entire,0.000172759
2,talent,0.000172031
2,cooper,0.000172031
2,broadcasts,0.000172031
2,extensive,0.000172031
2,drawn,0.000172031
2,talking,0.000172031
2,alan,0.000172031
2,colorado,0.000172031
2,names,0.000171302
2,question,0.000171302
2,longer,0.000171302
2,roberts,0.000171302
2,july,0.000171302
2,internationally,0.000171302
2,hundred,0.000171302
2,ways,0.000171302
2,date,0.000171302
2,prominent,0.000170574
2,documented,0.000170574
2,nonprofit,0.000170574
2,williams,0.000170574
2,publish,0.000169845
2,felt,0.000169845
2,feel,0.000169845
2,dozen,0.000169845
2,quarterly,0.000169845
2,25,0.000169116
2,rise,0.000169116
2,garden,0.000169116
2,develop,0.000169116
2,peace,0.000168388
2,developing,0.000168388
2,august,0.000168388
2,montreal,0.000168388
2,means,0.000167659
2,henry,0.000167659
2,violence,0.000167659
2,share,0.000167659
2,barbara,0.00016693
2,revolution,0.00016693
2,thomas,0.00016693
2,beach,0.00016693
2,thing,0.00016693
2,cohosted,0.00016693
2,controversy,0.00016693
2,freedom,0.000166202
2,fear,0.000166202
2,product,0.000165473
2,youtube,0.000165473
2,photographed,0.000165473
2,products,0.000165473
2,photographers,0.000165473
2,mainstream,0.000165473
2,creation,0.000165473
2,relationships,0.000164745
2,meaning,0.000164745
2,case,0.000164745
2,dogs,0.000164745
2,bear,0.000164016
2,largely,0.000164016
2,blood,0.000164016
2,sites,0.000164016
2,twenty,0.000164016
2,sexuality,0.000164016
2,march,0.000164016
2,skills,0.000164016
2,illustration,0.000164016
2,restaurants,0.000163287
2,offers,0.000163287
2,florida,0.000163287
2,sam,0.000163287
2,audio,0.000162559
2,individual,0.000162559
2,couple,0.000162559
2,birth,0.000162559
2,credited,0.00016183
2,lost,0.000161101
2,random,0.000161101
2,coauthor,0.000161101
2,families,0.000161101
2,peter,0.000161101
2,advocate,0.000161101
2,alberta,0.000161101
2,changing,0.000161101
2,managing,0.000161101
2,produces,0.000161101
2,honored,0.000160373
2,mind,0.000160373
2,reviewed,0.000160373
2,gained,0.000160373
2,corporation,0.000160373
2,mirror,0.000159644
2,humorous,0.000159644
2,lot,0.000159644
2,achievement,0.000159644
2,craft,0.000159644
2,financial,0.000159644
2,male,0.000159644
2,previously,0.000158915
2,chronicles,0.000158915
2,february,0.000158187
2,newsweek,0.000158187
2,month,0.000158187
2,due,0.000158187
2,miller,0.000158187
2,susan,0.000157458
2,blogs,0.00015673
2,chapter,0.00015673
2,rare,0.00015673
2,marriage,0.00015673
2,discovered,0.00015673
2,teaching,0.000156001
2,culinary,0.000156001
2,introduction,0.000156001
2,15,0.000156001
2,techniques,0.000156001
2,calling,0.000155272
2,pseudonym,0.000155272
2,cards,0.000154544
2,earlier,0.000154544
2,turn,0.000154544
2,planet,0.000153815
2,edge,0.000153815
2,secrets,0.000153815
2,ted,0.000153086
2,lake,0.000153086
2,twitter,0.000153086
2,farm,0.000153086
2,manhattan,0.000152358
2,portland,0.000152358
2,vision,0.000152358
2,cartoon,0.000152358
2,hollywood,0.000152358
2,golden,0.000151629
2,episode,0.000151629
2,moon,0.000151629
2,frank,0.000151629
2,mike,0.0001509
2,bill,0.0001509
2,revealed,0.0001509
2,atlantic,0.0001509
2,virginia,0.000150172
2,speaks,0.000150172
2,running,0.000150172
2,playboy,0.000150172
2,showing,0.000150172
2,europe,0.000150172
2,affiliate,0.000150172
2,kitchen,0.000150172
2,jobs,0.000149443
2,explores,0.000149443
2,jim,0.000149443
2,purchased,0.000148715
2,door,0.000148715
2,official,0.000148715
2,african,0.000148715
2,christopher,0.000147986
2,tonight,0.000147986
2,attempt,0.000147257
2,chosen,0.000147257
2,active,0.000147257
2,contributes,0.000147257
2,artists,0.000147257
2,happy,0.000147257
2,shop,0.000146529
2,perspective,0.000146529
2,wisconsin,0.000146529
2,clear,0.0001458
2,computer,0.0001458
2,impact,0.0001458
2,jane,0.0001458
2,advice,0.0001458
2,allen,0.000145071
2,prolific,0.000145071
2,concept,0.000145071
2,viewers,0.000145071
2,opinion,0.000145071
2,section,0.000145071
2,bad,0.000145071
2,howard,0.000145071
2,harry,0.000144343
2,bird,0.000144343
2,offer,0.000144343
2,referred,0.000143614
2,silver,0.000143614
2,lifetime,0.000143614
2,multimedia,0.000143614
2,mothers,0.000142885
2,letter,0.000142885
2,approach,0.000142885
2,scene,0.000142885
2,diego,0.000142885
2,draw,0.000142885
2,radical,0.000142885
2,breakfast,0.000142157
2,graphics,0.000142157
2,significant,0.000142157
2,papers,0.000142157
2,simple,0.000141428
2,information,0.000141428
2,access,0.000141428
2,location,0.000141428
2,move,0.000141428
2,filmed,0.000141428
2,creates,0.0001407
2,radios,0.0001407
2,digest,0.0001407
2,type,0.0001407
2,difficult,0.0001407
2,wellknown,0.0001407
2,compared,0.0001407
2,paid,0.000139971
2,quickly,0.000139971
2,period,0.000139971
2,selection,0.000139242
2,raising,0.000139242
2,tale,0.000139242
2,discussed,0.000139242
2,analyst,0.000138514
2,mary,0.000138514
2,queer,0.000137785
2,printing,0.000137785
2,unusual,0.000137785
2,acclaim,0.000137785
2,breaking,0.000137785
2,iowa,0.000137785
2,oprah,0.000137785
2,notably,0.000137785
2,storytelling,0.000137785
2,pacific,0.000137056
2,mobile,0.000137056
2,jonathan,0.000137056
2,presenting,0.000137056
2,cited,0.000137056
2,detroit,0.000137056
2,raise,0.000136328
2,directly,0.000136328
2,1990,0.000136328
2,painter,0.000136328
2,appearing,0.000136328
2,occasionally,0.000136328
2,photograph,0.000136328
2,detailed,0.000136328
2,discussion,0.000135599
2,streets,0.000135599
2,commented,0.000135599
2,deals,0.000135599
2,forms,0.000135599
2,arizona,0.00013487
2,younger,0.00013487
2,conference,0.00013487
2,telegraph,0.00013487
2,diary,0.000134142
2,portraits,0.000134142
2,1993,0.000134142
2,segments,0.000134142
2,dozens,0.000134142
2,scripts,0.000134142
2,desert,0.000134142
2,quest,0.000134142
2,fortune,0.000134142
2,ground,0.000133413
2,simply,0.000133413
2,standard,0.000133413
2,stars,0.000133413
2,extreme,0.000133413
2,copy,0.000133413
2,thinking,0.000133413
2,scenes,0.000133413
2,devoted,0.000133413
2,harpers,0.000132685
2,martins,0.000132685
2,weekday,0.000132685
2,patrick,0.000132685
2,translations,0.000132685
2,historic,0.000132685
2,giving,0.000132685
2,helping,0.000132685
2,previous,0.000132685
2,capital,0.000131956
2,honor,0.000131956
2,poetic,0.000131956
2,closed,0.000131227
2,class,0.000130499
2,phoenix,0.000130499
2,openly,0.000130499
2,finding,0.000130499
2,brands,0.000130499
2,spoke,0.000130499
2,consumer,0.00012977
2,stephen,0.00012977
2,speech,0.000129041
2,satellite,0.000129041
2,tree,0.000128313
2,educational,0.000128313
2,plays,0.000128313
2,fresh,0.000127584
2,japanese,0.000127584
2,reporters,0.000127584
2,jersey,0.000127584
2,religion,0.000127584
2,autobiographical,0.000127584
2,leaving,0.000126855
2,northwest,0.000126855
2,evil,0.000126855
2,praise,0.000126855
2,roots,0.000126855
2,display,0.000126127
2,strange,0.000126127
2,epic,0.000126127
2,learning,0.000126127
2,locations,0.000126127
2,attending,0.000126127
2,satirical,0.000125398
2,animation,0.000125398
2,viewed,0.000125398
2,emotional,0.000125398
2,archive,0.00012467
2,6,0.00012467
2,heroes,0.00012467
2,chain,0.00012467
2,run,0.00012467
2,quality,0.00012467
2,paul,0.00012467
2,ottawa,0.00012467
2,limited,0.00012467
2,reviewer,0.00012467
2,fish,0.00012467
2,appearances,0.00012467
2,americans,0.00012467
2,comments,0.000123941
2,phone,0.000123941
2,homes,0.000123941
2,save,0.000123941
2,fishing,0.000123941
2,desire,0.000123941
2,guy,0.000123212
2,jacobs,0.000123212
2,bruce,0.000123212
2,innovative,0.000123212
2,las,0.000123212
2,connection,0.000123212
2,effects,0.000123212
2,uk,0.000123212
2,ratings,0.000123212
2,distributed,0.000122484
2,winter,0.000122484
2,memoirs,0.000122484
2,legacy,0.000122484
2,members,0.000122484
2,soul,0.000121755
2,attracted,0.000121755
2,taylor,0.000121755
2,murder,0.000121755
2,diverse,0.000121755
2,moments,0.000121026
2,amazon,0.000121026
2,build,0.000121026
2,collaborated,0.000120298
2,organizations,0.000120298
2,ctv,0.000120298
2,meteorologist,0.000120298
2,citys,0.000120298
2,detail,0.000120298
2,basis,0.000120298
2,forbes,0.000120298
2,chris,0.000119569
2,table,0.000119569
2,understanding,0.000119569
2,clark,0.000119569
2,eating,0.000119569
2,journalistic,0.000119569
2,expanded,0.000119569
2,completed,0.00011884
2,broadcasters,0.00011884
2,mass,0.00011884
2,fund,0.00011884
2,exclusive,0.00011884
2,modeling,0.00011884
2,outstanding,0.000118112
2,flagship,0.000118112
2,exhibit,0.000118112
2,trade,0.000118112
2,path,0.000118112
2,focusing,0.000118112
2,theater,0.000118112
2,baltimore,0.000118112
2,tradition,0.000118112
2,providing,0.000117383
2,lawrence,0.000117383
2,santa,0.000117383
2,emerging,0.000117383
2,bc,0.000117383
2,cat,0.000116655
2,offered,0.000116655
2,teach,0.000116655
2,added,0.000116655
2,introduced,0.000116655
2,venues,0.000116655
2,didnt,0.000116655
2,maine,0.000116655
2,denver,0.000115926
2,sell,0.000115926
2,favorite,0.000115926
2,facebook,0.000115926
2,survival,0.000115926
2,believes,0.000115926
2,boys,0.000115926
2,harper,0.000115926
2,leading,0.000115926
2,key,0.000115926
2,offering,0.000115197
2,libraries,0.000115197
2,walk,0.000115197
2,return,0.000115197
2,rose,0.000115197
2,essayist,0.000114469
2,edward,0.000114469
2,ad,0.000114469
2,painted,0.000114469
2,elements,0.000114469
2,follow,0.000114469
2,shift,0.000114469
2,response,0.000114469
2,msnbc,0.000114469
2,ranging,0.000114469
2,remains,0.00011374
2,conferences,0.00011374
2,walking,0.00011374
2,shared,0.00011374
2,focuses,0.00011374
2,ultimate,0.000113011
2,visit,0.000113011
2,efforts,0.000113011
2,elle,0.000113011
2,paperback,0.000113011
2,deeply,0.000113011
2,telling,0.000113011
2,hair,0.000113011
2,painting,0.000113011
2,supplement,0.000113011
2,anchored,0.000113011
2,hills,0.000113011
2,erotic,0.000112283
2,maker,0.000112283
2,eat,0.000112283
2,pursue,0.000111554
2,presentation,0.000111554
2,bringing,0.000111554
2,staff,0.000111554
2,12,0.000111554
2,arthur,0.000111554
2,newsletter,0.000111554
2,edgar,0.000111554
2,bridge,0.000111554
2,moore,0.000111554
2,opportunity,0.000111554
2,presence,0.000111554
2,weeks,0.000111554
2,mountains,0.000111554
2,storm,0.000111554
2,hidden,0.000111554
2,items,0.000111554
2,explore,0.000110825
2,9,0.000110825
2,schuster,0.000110825
2,fathers,0.000110825
2,productions,0.000110825
2,connecticut,0.000110825
2,pennsylvania,0.000110825
2,motivational,0.000110825
2,colors,0.000110097
2,comment,0.000110097
2,paint,0.000110097
2,graduation,0.000110097
2,ann,0.000110097
2,doesnt,0.000110097
2,knowledge,0.000110097
2,911,0.000109368
2,provide,0.000109368
2,briefly,0.000109368
2,contributions,0.000109368
2,mentor,0.000109368
2,lewis,0.00010864
2,individuals,0.00010864
2,20th,0.00010864
2,lists,0.00010864
2,hurricane,0.00010864
2,posters,0.00010864
2,conversations,0.00010864
2,mad,0.00010864
2,describing,0.000107911
2,struggle,0.000107911
2,creativity,0.000107911
2,gift,0.000107911
2,listeners,0.000107911
2,ice,0.000107911
2,illinois,0.000107911
2,perfect,0.000107911
2,18,0.000107911
2,ed,0.000107911
2,1991,0.000107182
2,guests,0.000107182
2,initially,0.000107182
2,collector,0.000107182
2,lectures,0.000107182
2,newscast,0.000107182
2,signs,0.000107182
2,don,0.000107182
2,faces,0.000107182
2,kennedy,0.000106454
2,filmmakers,0.000106454
2,stewart,0.000106454
2,maintains,0.000106454
2,gardens,0.000106454
2,region,0.000106454
2,biographies,0.000106454
2,abuse,0.000106454
2,footage,0.000106454
2,explained,0.000106454
2,discussing,0.000106454
2,negative,0.000106454
2,sirius,0.000106454
2,allowed,0.000106454
2,encyclopedia,0.000106454
2,era,0.000105725
2,dramatic,0.000105725
2,documenting,0.000105725
2,materials,0.000105725
2,gender,0.000104996
2,citizen,0.000104996
2,celebration,0.000104996
2,publishes,0.000104996
2,occasional,0.000104996
2,draws,0.000104996
2,salt,0.000104996
2,louis,0.000104996
2,nyc,0.000104996
2,edmonton,0.000104996
2,screenwriter,0.000104996
2,myth,0.000104268
2,meet,0.000104268
2,rolling,0.000104268
2,baby,0.000104268
2,imagery,0.000104268
2,fun,0.000104268
2,wolf,0.000104268
2,sons,0.000103539
2,abandoned,0.000103539
2,birds,0.000103539
2,crisis,0.000103539
2,thoughts,0.000103539
2,graffiti,0.000103539
2,domestic,0.000103539
2,guides,0.000103539
2,wrong,0.000103539
3,film,0.0116379
3,music,0.0101138
3,album,0.00862173
3,band,0.00683532
3,released,0.00674665
3,television,0.00461417
3,series,0.00436108
3,born,0.00409752
3,show,0.00401747
3,award,0.00397744
3,song,0.00378655
3,including,0.00368187
3,films,0.00363322
3,played,0.00361782
3,appeared,0.00353469
3,records,0.0034608
3,producer,0.00345895
3,produced,0.00311965
3,songs,0.00309748
3,american,0.00305376
3,role,0.00298233
3,rock,0.00296139
3,singer,0.0029577
3,theatre,0.00292999
3,albums,0.0027822
3,festival,0.00275757
3,actor,0.00268983
3,production,0.00263071
3,directed,0.00256913
3,recorded,0.00254573
3,musical,0.0024663
3,jazz,0.00244413
3,career,0.00243428
3,performed,0.00242011
3,awards,0.00241888
3,record,0.00237023
3,tv,0.00233883
3,live,0.00229572
3,single,0.00224584
3,group,0.00223168
3,debut,0.00217441
3,began,0.00216641
3,featured,0.00212638
3,solo,0.00211283
3,playing,0.00207466
3,time,0.00206788
3,play,0.00205433
3,recording,0.0020414
3,comedy,0.00201246
3,guitar,0.00201061
3,stage,0.00198413
3,actress,0.00197243
3,artist,0.00196381
3,work,0.00190593
3,early,0.0019047
3,called,0.00189546
3,artists,0.00186713
3,release,0.00183511
3,musician,0.0018308
3,years,0.00182218
3,worked,0.00180248
3,drama,0.00179693
3,number,0.00177538
3,love,0.00177477
3,shows,0.00175198
3,hit,0.00174767
3,john,0.00174213
3,label,0.00173105
3,2010,0.00172489
3,studio,0.00169225
3,2012,0.00167993
3,lead,0.00166639
3,director,0.00166639
3,video,0.00165838
3,2009,0.00165099
3,made,0.0016473
3,year,0.00163868
3,2011,0.00161774
3,movie,0.0016005
3,2013,0.00157032
3,original,0.00155185
3,bands,0.00155062
3,include,0.00155062
3,radio,0.00154631
3,2008,0.00153215
3,feature,0.0014952
3,top,0.00148535
3,tour,0.00147118
3,starring,0.00142315
3,2006,0.00140776
3,2007,0.00140529
3,company,0.00136958
3,roles,0.00136096
3,los,0.00135849
3,guitarist,0.00135049
3,performing,0.00134926
3,late,0.0013394
3,starred,0.0013314
3,nominated,0.00133078
3,received,0.00133017
3,won,0.00132709
3,big,0.00131292
3,york,0.0012846
3,started,0.0012612
3,bass,0.00124211
3,acting,0.00123533
3,pop,0.00123164
3,productions,0.00123041
3,member,0.0012224
3,wrote,0.00122056
3,working,0.00122056
3,age,0.00121009
3,plays,0.00118176
3,star,0.00117622
3,sound,0.00116206
3,part,0.00115959
3,dance,0.00115651
3,popular,0.0011559
3,angeles,0.00115467
3,david,0.0011522
3,voice,0.0011442
3,performance,0.00113989
3,2005,0.00113804
3,success,0.00112265
3,episode,0.00111095
3,songwriter,0.00110848
3,1,0.00110479
3,country,0.0010937
3,2,0.00109001
3,2014,0.00107954
3,world,0.00107461
3,michael,0.00105737
3,toured,0.00105306
3,young,0.00104444
3,night,0.00101611
3,formed,0.00101365
3,included,0.00101057
3,uk,0.00100934
3,singles,0.00100811
3,character,0.000998256
3,written,0.000994561
3,joined,0.000982861
3,dj,0.000977319
3,drummer,0.000971777
3,man,0.000966851
3,based,0.000953919
3,life,0.000948377
3,city,0.000940372
3,recently,0.000936677
3,project,0.000933598
3,featuring,0.000932982
3,moved,0.000921898
3,paul,0.000916356
3,musicians,0.000912045
3,2004,0.000909582
3,black,0.000902193
3,guest,0.000897882
3,version,0.000894803
3,signed,0.000883719
3,short,0.000868324
3,james,0.000867709
3,cast,0.000867093
3,entertainment,0.000866477
3,theater,0.00085293
3,singing,0.000852314
3,independent,0.000852314
3,broadway,0.000846156
3,successful,0.00084554
3,credits,0.000838151
3,left,0.000826451
3,cd,0.000825835
3,grammy,0.000822756
3,chart,0.000820909
3,scene,0.000811056
3,1980s,0.000804282
3,alongside,0.000791967
3,2003,0.000786424
3,steve,0.000786424
3,hollywood,0.000775956
3,high,0.000774724
3,back,0.00077103
3,appearances,0.000764872
3,billboard,0.000761177
3,blues,0.000760561
3,academy,0.000759946
3,touring,0.000757482
3,members,0.000756251
3,october,0.000745782
3,august,0.000742088
3,tony,0.000741472
3,3,0.000739624
3,vocalist,0.000738393
3,million,0.000736546
3,school,0.000734698
3,1990s,0.00072423
3,california,0.000723614
3,entitled,0.000713761
3,numerous,0.000713761
3,episodes,0.000710067
3,singersongwriter,0.000706372
3,november,0.000702677
3,2001,0.000698982
3,joe,0.000692209
3,april,0.00068913
3,folk,0.000688514
3,fame,0.000687282
3,house,0.000684819
3,composer,0.000681124
3,bob,0.000680509
3,march,0.000680509
3,style,0.000678046
3,producing,0.000678046
3,documentary,0.000673119
3,chris,0.000673119
3,hot,0.000673119
3,sold,0.000672503
3,stars,0.000669424
3,2000,0.000663267
3,10,0.000663267
3,vocals,0.000661419
3,king,0.000660803
3,tracks,0.000659572
3,track,0.000659572
3,september,0.000658956
3,lee,0.000657725
3,industry,0.000657109
3,projects,0.000657109
3,movies,0.000655261
3,mark,0.000650951
3,studios,0.000647872
3,100,0.00064664
3,2002,0.000636788
3,titled,0.000632477
3,addition,0.000631861
3,recordings,0.000630014
3,day,0.000626935
3,hits,0.000625703
3,mike,0.000625088
3,dave,0.00062324
3,family,0.000622625
3,drums,0.000621393
3,golden,0.000620777
3,brothers,0.000617082
3,acclaimed,0.000614003
3,blue,0.000610925
3,performances,0.000609693
3,writing,0.000606614
3,winning,0.000604151
3,commercial,0.000599225
3,1970s,0.000599225
3,concert,0.000597377
3,actors,0.000591219
3,bill,0.00058814
3,tom,0.000584446
3,brother,0.000583214
3,june,0.000582598
3,jones,0.000570282
3,february,0.000570282
3,canadian,0.000565972
3,street,0.000565972
3,4,0.00056474
3,5,0.00056474
3,continued,0.000561661
3,soul,0.000558582
3,perform,0.000558582
3,major,0.000557967
3,west,0.000557351
3,girl,0.000554272
3,ep,0.000551193
3,december,0.000551193
3,worldwide,0.000547498
3,july,0.000546267
3,special,0.000543188
3,animated,0.000542572
3,hall,0.000541956
3,january,0.000539493
3,1999,0.000536414
3,talent,0.000535182
3,charts,0.000531488
3,home,0.000528409
3,player,0.000527177
3,red,0.000527177
3,robert,0.000526561
3,long,0.000525946
3,peter,0.000524098
3,metal,0.000523482
3,cowrote,0.000522251
3,videos,0.000521635
3,led,0.000518556
3,end,0.00051794
3,good,0.000514246
3,appearance,0.00051363
3,hip,0.000510551
3,12,0.000509319
3,female,0.000509319
3,club,0.000508704
3,screen,0.000507472
3,set,0.00050624
3,cover,0.00050624
3,friend,0.000505009
3,features,0.000503161
3,named,0.000499467
3,1996,0.000498851
3,1997,0.00049454
3,white,0.000493925
3,soundtrack,0.000493309
3,returned,0.000491461
3,appearing,0.000490846
3,lyrics,0.000488998
3,variety,0.000486535
3,directing,0.000483456
3,smith,0.000481609
3,comedian,0.000480993
3,billy,0.000479146
3,famous,0.000479146
3,johnny,0.000477298
3,nomination,0.000476682
3,la,0.000474835
3,hop,0.000473604
3,friends,0.000473604
3,commercials,0.000473604
3,george,0.000473604
3,united,0.000471756
3,sang,0.000469909
3,supporting,0.000469293
3,created,0.000467446
3,bassist,0.000466214
3,performer,0.000466214
3,disney,0.000464367
3,soap,0.000464367
3,writer,0.000464367
3,1998,0.000464367
3,composed,0.000463751
3,boy,0.000463751
3,act,0.000458209
3,7,0.000456361
3,mr,0.00045513
3,credited,0.00045513
3,duo,0.00045513
3,animation,0.000453282
3,emmy,0.000450819
3,20,0.000450204
3,notable,0.000448972
3,williams,0.000447125
3,met,0.000446509
3,festivals,0.000445277
3,includes,0.000445277
3,jack,0.000444661
3,reached,0.000442814
3,vocal,0.000441582
3,nominations,0.000441582
3,originally,0.000440351
3,jimmy,0.000439735
3,christmas,0.000439119
3,recent,0.000439119
3,collaboration,0.000438504
3,making,0.000435425
3,father,0.000432346
3,child,0.000431114
3,1995,0.000429882
3,1960s,0.000424956
3,adaptation,0.00042434
3,1994,0.000421877
3,roll,0.000420646
3,collaborated,0.000418182
3,jackson,0.000417567
3,richard,0.000416335
3,summer,0.000415719
3,producers,0.000415104
3,heart,0.000415104
3,scott,0.000414488
3,mtv,0.000413872
3,local,0.000413872
3,death,0.000413872
3,punk,0.00041264
3,groups,0.000408946
3,brian,0.000408946
3,classic,0.000406482
3,continues,0.000405867
3,heard,0.000404019
3,full,0.000397861
3,states,0.00039663
3,dvd,0.00039663
3,martin,0.000394167
3,brown,0.000391704
3,mother,0.000391704
3,game,0.000391088
3,rose,0.000390472
3,jeff,0.000389856
3,channel,0.000389856
3,releases,0.00038924
3,ray,0.00038924
3,grew,0.000388625
3,boys,0.000388009
3,raised,0.000387393
3,premiered,0.000386777
3,greatest,0.000385546
3,ten,0.00038493
3,tim,0.00038493
3,story,0.000384314
3,electronic,0.000383698
3,make,0.000383698
3,great,0.000383082
3,acts,0.000382467
3,jim,0.000381851
3,6,0.000381851
3,motion,0.000379388
3,earned,0.000379388
3,dream,0.000378772
3,title,0.000378772
3,1992,0.00037754
3,eventually,0.000376925
3,trio,0.000374461
3,chicago,0.000371998
3,opera,0.000370767
3,international,0.000369535
3,audio,0.000368919
3,pictures,0.000366456
3,critically,0.000366456
3,van,0.000366456
3,eric,0.00036584
3,frank,0.00036584
3,due,0.000362146
3,theme,0.000360914
3,critics,0.000359067
3,1984,0.000357835
3,critical,0.000355372
3,sister,0.000354756
3,picture,0.00035414
3,15,0.00035414
3,days,0.000353525
3,dont,0.000352909
3,compilation,0.000352909
3,warner,0.000352293
3,session,0.000351677
3,tours,0.000350446
3,material,0.00034983
3,13,0.000348598
3,awardwinning,0.000347983
3,9,0.000346751
3,platinum,0.000345519
3,married,0.000344904
3,announced,0.000343672
3,gold,0.000343056
3,1989,0.00034244
3,run,0.00034244
3,rb,0.000341825
3,america,0.000341209
3,dancer,0.000339977
3,europe,0.000339361
3,releasing,0.000336898
3,electric,0.000336898
3,dark,0.000336283
3,opening,0.000335667
3,attended,0.000335051
3,engineer,0.000335051
3,copies,0.000334435
3,weeks,0.000331972
3,debuted,0.00033074
3,involved,0.000330125
3,cinema,0.000330125
3,road,0.000329509
3,deal,0.000328893
3,andy,0.000328277
3,dead,0.000328277
3,1993,0.000327046
3,globe,0.000327046
3,outstanding,0.000325814
3,son,0.000325198
3,gained,0.000324583
3,model,0.000322735
3,dr,0.000322119
3,contributed,0.000322119
3,performs,0.000321504
3,stone,0.000320888
3,people,0.00031904
3,girls,0.000318425
3,characters,0.000318425
3,living,0.000318425
3,1991,0.000318425
3,biggest,0.000317809
3,hard,0.000317193
3,asked,0.000316577
3,small,0.000315961
3,8,0.000315961
3,phil,0.000315961
3,canada,0.000315346
3,30,0.000312267
3,date,0.000312267
3,simon,0.000311035
3,wife,0.000310419
3,16,0.000310419
3,texas,0.000308572
3,acclaim,0.000308572
3,selling,0.000308572
3,fans,0.000308572
3,christian,0.000308572
3,drum,0.000307956
3,bad,0.00030734
3,gary,0.000306725
3,1985,0.000306109
3,fellow,0.000306109
3,jerry,0.000304877
3,1987,0.000304877
3,1978,0.000304261
3,fall,0.000303646
3,horror,0.00030303
3,screenwriter,0.000302414
3,acoustic,0.000302414
3,don,0.000301798
3,40,0.000301798
3,tribute,0.000301183
3,main,0.000301183
3,jon,0.000299951
3,rap,0.000299335
3,legend,0.000298104
3,1986,0.000298104
3,davis,0.000297488
3,backing,0.000297488
3,nashville,0.000296872
3,side,0.000296872
3,rapper,0.000296872
3,sony,0.000296256
3,executive,0.00029564
3,indie,0.00029564
3,legendary,0.000295025
3,appears,0.000295025
3,18,0.000295025
3,hill,0.000294409
3,portrayed,0.000294409
3,1980,0.000294409
3,ii,0.000293793
3,singers,0.000293177
3,contest,0.000293177
3,baby,0.000292561
3,opened,0.000292561
3,produce,0.000292561
3,jason,0.000291946
3,latest,0.000291946
3,kevin,0.00029133
3,real,0.00029133
3,theatrical,0.000290714
3,found,0.000290714
